id,tweet
1388378818029654018,"@OpIndia_com Why only for vaccines, why not for hospitals and crematoriums also. Why not for food, water, electricity and oxygen as well."
1388378788665331715,"@mohitmrao @MinusPlusInfty @MilanaNeela @Sowmyareddyr @dp_satish @srinivasiyc @Waseem_BLR @Tejasvi_Surya @AshwiniMS_TNIE @drashwathcn @nathan_archana There is one available at Trinity Hospital.  MOHIT, check DM for contact ✋"
1388378669391904768,Request met! Patient got a bed in tumkur new hospital. Thanks to all for the help 🙏
1388378658599948288,@BELOGIKAL21 @rashtrapatibhvn Ahmed patel be banwaya hai ye hospital aur uska beta salim patel chalata hai isey  Usse bhi sawaal puchh lo
1388378225059844096,@namraah_hassan @srinivasiyc @IYCKarnataka No ICU Beds available in these hospitals
1388378086048108550,"@divyajn07 @deeppant2  URGENT: Donor needed for covid+ve patient. Blood grp:A+ve Name:Chetan Age:33 Hospital:Saralaya hospitals, Yelhanka  Attender Name: sri. Somashekar  number: 94489 41087"
1388378032201629699,Any leads for a hospital bed in a covid care centre in Delhi?  without oxygen will do..TIA  #CovidDelhi #CovidhospitalbedDelhi #
1388377950710501377,"@HospSanjeevini @mla_sudhakar @BBMPCOMM Patient admitted in Sanjeevini Hospital Mahalakshmi layout, not getting remedisivir, PR Manjunath says no supply to hospital please help"
1388377933127983106,"Verified Information 1st May 11:45  6 Oxygen Beds available at Center Point Hospital, Medical Square.  For contact details please DM   #Nagpur #NagpurSOS"
1388377822884896771,@narendramodi You are yet to visit a hospital.
1388377684577689600,My dad second vaccine was scheduled for 3rd May now his hospital in Lucknow is saying vaccine not available?? What is he supposed  to do ?? He is 66 years of age.   @drharshvardhan @myogiadityanath   @PMOIndia
1388377676545622022,"@WeAreBangalore *Urgent* #PlasmaRequirement   Name - Pramila Vijaykumar Jain  Group - *B+ve* Age - 55 Sex - F Status - critical  No. Of unit: 2 Location - Mallige Hospital , Bengaluru Contact person. Yeshwanth: 9886809560 ,  Nandini: 9008049976"
1388377650746433536,@YallappaPs Madam exposing her own party. She meant to say is congress rules for 70+ year but didn't make enough hospitals.
1388377523981979649,@ArvindLBJP @BJP4India @VijayaKarnataka It is disappointing to see you tweeting on elections of different state while your constituents are suffering and grappling with no Hospital beds or ICU in Bangalore #FailedGovernance #COVID19
1388377225163018241,"Ram Mohan Menon@ with heavy shortage of beds in Bangalore, I have a new technology where rooms can be built on terraces or ground floor level for hospitals, social organization, apartment complex, etc, between 2and 4 weeks. It's a permanent structure at a very affordable rate."
1388377061551534082,#Bengaluru: #BBMP is likely to implement triage to reduce hospital waiting time  https://t.co/0Ah9VuyO17
1388376957587320834,"@virsanghvi 45? My parents are 60+. Got their 1st dose 6 wks back. Now the hospital has run out of vaccine for 2nd dose. We went to other hospitals (both govt and pvt) &amp; even though they’ve availability, they’re denying the shots asking us to go to the same hospital where we got first dose."
1388376910023909378,"Dr. P.V Ramana - DNB,MNAMS,FMNS, FICS,FAANS,FACS HOD, Department of Neurosurgery and Spine SevenHills hospital has something to share  This is not one of those toothpaste Ads where a Doc telling u to use it. Verify his profile at:  https://t.co/fp8u7NzP2U  #CovidIndia #COVID (1/2)  https://t.co/RZzWEFwz13"
1388376894505062400,@SadhuMaharaj16 A pandemic is not spread by the govt. No govt in its deadliest thought will look to spread a virus for pandemic. We the people inspite of knowing it's impact and knowing our hospital availability didn't care for being alert and taking precaution.
1388376867757907968,Bokaro General Hospital currently have 6 ventilator but there is no technician to operate it. Many patients are in dire need of ventilators. Please arrange technician asap to save many lives. @srinivasiyc @rohini_sgh @HemantSorenJMM @Offtejasvisurya @abhisar_sharma @ppbajpai
1388376731942232066,"8. List of Hospitals Visited : Apollo, fortis, astee  9. Covid Test Done ? :  yes 10. Covid Result  ( (+ve/-ve/Awaiting) : awaiting  11. Prefer Govt/Pvt/Any Hospital ? : Pvt preferred,  12. Mobile No :  9874402020 - hunband, 9980100951 - friend,  9886018702"
1388376644604235778,"@ArunBee During normal days, in bangalore, a hospital charges 130 rupees per dosa and 250 for plate meal. So, during pandemic this is no surprise!"
1388376544175820800,1. Patient Name : Rituparna Lahiri 2. Age :  35 +  3. Area / Location : jp nagar 4. Symptoms : breathing trouble is known so far  5. SPO2 Level :  50 6. Is patient on Oxygen Cylinder ? : Cylinder arranged  7. Searching Hospital Bed Since ? : 1st May
1388376445563523072,"@iam_anandv Seems like private hospitals have already acquired stock. Apollo hospitals have started advertising vaccinations for corporates and individuals starting from today, iirc."
1388376202876837891,"@COVResourcesIn  My Cousin  is critical and need plasma of any group and they will exchange. His details are as given below. Patient name: Mahesh Todur Trustwell hospital,  J C road, Bangalore First floor ICU Vishala (wife) +916363066700 Mahesh Todur-+917892732113, 09844882490"
1388375528206258181,@lalit_20 @ashishrajput151 Update: I got a slot on 1st. One of the few hospitals where they are vaccinating 18+
1388375439480016898,@anandmahindra   Seeking your help and support to increase the number of plasma donors in India .  Can we have mobile plasma collection centres all over India as people fear going back to hospitals or centres instead a door step collection might help us to get more donors 🙏
1388375268247564289,@MoHFW_INDIA @DC_Mysuru @CMofKarnataka @DrKSudhakar4 @PMOIndia @narendramodi @AmitShah This is to inform you that the certificate issued without giving vaccine to my wife. When we enquire at Suyog SC hospital they are blaming onpublic health care dept. Whom to trust?
1388375170855829507,#Bihar #systemfailure #CovidIndia #COVIDSecondWaveInIndia Hopefully these 200 ventilator comes in use  @officecmbihar but private hospital will have High treatment cost how poor can afford @UtkarshSingh_
1388375007693131782,@sagarcasm Kuchh bhi. Which private hospital it is available at ?
1388374976642764802,"@priyapyadav18 I stood in queue for 2 hrs inside and outside a hospital to get RTPCR, I had all the symptoms. I knew the risk that was posing to rest, but there wasn't any other choice for me."
1388374881578885120,"@Actor_Siddharth Pls donate to hospitals doing a free work  . Heard of kumar hospital , Sira Karnataka"
1388374876830896129,🤦 why not give that power to civilians? We would be very very happy to establish Covid hospitals without any clearances or regulations.
1388374861857255433,@MayaSharmaNDTV @BSYBJP This is only for photo op.... As the CM and health minister only said they don't have enough vaccine and not to come to hospital.
1388374791795605508,@dmuthuk @drharshvardhan @narendramodi Sir I know 100s in Village who don't have access to Hospital getting cured by Coronil..Sir  alternative medicine also is good..many Alopathic medicine still under trial..
1388374546743394304,@fartfree Apollo and ESI hospitals not even showing up in the portal. How are you booking this?
1388374542523924482, https://t.co/xzGizgWIzG  #HospitalBeds  Hospital Beds Availability dashboard Bihar #BiharFightsCorona  #BiharCovidInfo  #Bihar  #PatnaSOS  #Patna  Please Amplify 🙏 Stay safe.
1388374501981704193,"Modular ICUs can be set up faster.  It is successfully working in K C General Hospital, Malleshwaram, where we had set up country's first Modular ICUs, which were converted from containers and installed in collaboration with @RinacIndia &amp; other private partners."
1388374470688006145,@nrmloverrated @DarshanDevaiahB @Neerjargon @MayaSharmaNDTV @Captain_Mani72 The arekere govt hospital has stock of covishield. They issue 50 tokens in the morning. You need to go around 9am. They vaccinate 50 people who have tokens. They will have to take the token and wait. Hope this helps.
1388374423208554497,"@SriRamaMani Ningal kilpaukam hospital ku poirundal, ungaluku thiriyum,ange evalavu peru patients irukungo appidnu.same avangaluku tagundamadre, periyar ku illaiya?ande madere!  https://t.co/XlazmghnS8"
1388374368477089792,Please help with leads! They’re running from one hospital to another 😢
1388374229196808192,@AsjadShanu tried calling the numbers. second one is for a hospital called gangotri and they don’t have venti beds   first one also the name of the hospital is not max care. Something else. Can you pls help find the exact name?
1388374022883209219,Bengaluru railway officials manage to save lives after its hospital faced acute oxygen shortage  https://t.co/wGO9Q98ob7 via @NewIndianXpress
1388374009553719302,In urgent need of a bed in Ranchi in a hospital where dialysis can be done. Patient’s creatinine level has reached 7.  Patient Name: Bijay Kumar Sinha Age: 72 Currently admitted in Health Plus Hospital.  @KunalSarangi @HemantSorenJMM @JharkhandCMO @BJP4Jharkhand
1388373991891488770,And vaccinations did begin for the 18-44 age group in #Karnataka. This is @BSYBJP with vaccine recipients at the government’s Bowring Hospital in #Bengaluru.  https://t.co/SEVUVlqF1P
1388373212350672898,"Hospital staffers, middlemen held for issuing fake Covid reports  https://t.co/f2pxwHTrg9"
1388373129118961668,"For those searching for vaccines in #Bangalore, pl note vaccine for 45+ will be now available in PHCs only. Pvt hospitals are no longer allowed to vaccinate. This is going to be chaotic. #Bengaluru #VaccinationDrive   https://t.co/cbO7izPSgt"
1388373087062798336,"@aajtak @ndtv @ABPNews @PTI_News @ANI @ZeeNewsEnglish please showcase some positive &amp; informative news like beds availability in hospital, @oxygen availability in different state hospital etc. Please don't scare us @h_n_patel"
1388373030192115712,"In the last two Phases of vaccinations private hospitals charged base price of ₹250 at their centres.  Now seeing reports that they are adding administering charges to make it ₹800+ for 18+.  But, manufactures need to reduce prices!"
1388372868266741761,"@HospitalsApollo Have a confirmed appointment for vaccination at Apollo, Sheshadripuram, would it be sufficient for the Hospital if Aarogya Setu App confirms appointment, or do I need a hard copy of the appointment slip along with Aadhaar ID ?"
1388372839800000516,"@RahulGandhi Gyan dene waale market mein bahut hai. Medical advice nahin chahiye. If you can do anything, arrange hospital bed, Oxygen cylinder etc, people are in dire need..  𝐍𝐎 𝐆𝐘𝐀𝐍... 𝐃𝐎 𝐒𝐎𝐌𝐄 𝐖𝐎𝐑𝐊 𝐈𝐍 𝐓𝐇𝐄 𝐆𝐑𝐎𝐔𝐍𝐃 𝐋𝐄𝐕𝐄𝐋"
1388372830694215682,"Bengaluru: Patient dies in hospital, kin claim they weren’t informed  https://t.co/g5g3m8EgvP"
1388372816332922881,@allaboutbelgaum Tried most of the hospitals said are full. Please update. Currently admitted in Metgud
1388372802101669890,"Samuel Manoharan. D  Hebbal Baptist hospital, Bangalore  Admitted on - 30-04-2021  Cont no.- 9482087704   The patient is  totally blind and hospitalised due to   Paralysis stroke,  so  assistance needed for dedicated attendant for  meeting his special basic needs is requested ."
1388372059923914753,"@RJPallavii @WeAreBangalore Saw this tweet ytday..... For those looking for Itolizumab injection, a helpline has been set up by Biocon Biologicals- 18004256286 covidcare@biocon.com  Send details like Doctor's prescription, CT Report,Hospital Admission details etc.directly"
1388371837264961536,"@advsanjoy Yes spread some positivity, bang some thalis, light diyas, scream ""Go Corona Go"". Now people are banging on hospital doors, screaming ""We can't breathe"" and lighting funeral pyres."
1388371621618978820,"Need a bed in any hospital at Bidadi or bangalore for my friend’s granny, she is 75 years old and oxygen level is currently at 85 and she is also a cancer patient. Please help"
1388371441641418752,@Nikhilesh108 Can you drive towards jayadeva hospital? There's a centre close to that.
1388371441108746248,@narendramodi Sorry for the Loss. May their soul RIP. Hospitals should be mandated to hire an Electrical Engineer who should be accountable for all the electrical maintenance.
1388371390055682048,@AdityaRajKaul Tough 9654895961 check in this Adhoc hospital
1388371224087105537,"@needof2020 It'll still be 45+ for sometime. Went to hospital with appointment from CoWin website, but only 45+ were allowed there for vaccination."
1388370763703480320,@Nikhilesh108 Can you drive towards jayadeva hospital?
1388370348702244867,"@CMofKarnataka Sir, second dose #Covaxin is not available. Hospitals are unable to vaccinate despite appointment."
1388370306805293060,"@mla_sudhakar  @HospitalsApollo   Have a confirmed appointment for vaccination at Apollo, Sheshadripuram, would it be sufficient for the Hospital if Aarogya Setu App confirms appointment ?  Asking as I am unable to download the Appointment Slip from the cowin website."
1388370268096065537,"@AZenGuy Lots opening today Mayank. Have heard of many people finding slots - Appolo Seshadripuram, UPHC Shanti Nagar, Sahakar Nagar, ESI Hospital, ArtYem Hospital: All at different times since I put out the tweet. Hopefully works for you as. well soon."
1388370082657574914,@Actor_Siddharth Hospital poda
1388370016479891456,"Mohammed rifaqathulla shariff 54 Goripalya  Fever  60 Yes on oxygen concentrator 2 days sesechjng beds Shifa,vcare ,hbs. Done  Result awaiting Any hospital 9341233633/ 9108697334 Son Awaitng  Need ICU BED URGENT  @BZZameerAhmedK @SonuSood @BBMPSouthZone @prajwalmanipal"
1388369999983644673,The BBMP helplines for hospital beds in #Bengaluru   #HospitalBeds  #BBMP  #COVID19
1388369562777780230,"It is high time that Families of patients come together. Waiting out side hospitals and not getting treatment is equal to waiting out side Politicians residences.  High chance people will get beds, when the Govt officials become witness to Ground Realities."
1388369506012041220,"His govt is hiding real numbers and situation at hospitals, our friends and family working in health sector tells that situation is very bad but UP govt is stoping the truth to come out. #YogiJhootaHai"
1388369472226947074,BBMP withdraws vax stocks is a retrograde step It will lead to crowding &amp; more spread of disease in PHC Pvt hospitals charging Rs 250 could have been continued If pvt hospitals charge more for the vax provided by BBMP then it's a problem @BBMPCOMM @mla_sudhakar @CMofKarnataka  https://t.co/dWPsZg7iOJ
1388369417281568771,@narendramodi Every hospital with more than 50 beds should be mandated to instal an oxygen plant ( which takes 2 weeks to install). They should be mandated to take over another 50 beds in hotels within 2 kms where not-so/critical patients can be moved
1388369098552135684,"It is very clear that there are No Beds. Getting a bed is like 1: 99.  Knowing we wont get Bed , we should stop searching for hospitals and take the patients straight away to the Govt Officers Residence. ( CMs Residence).  Let them get us a Bed if they believe there are Beds."
1388369038862999553,"@ArvindKejriwal @msisodia @SatyendarJain @raghav_chadha @narendramodi @BJP4India @INCDelhi   Step-1: All Tweets for Oxygen , Beds   Mention Only One MLA Full name in your Tweet for help + Attendant Mobile Number (WhatsApp)  Step-2:  Medicines take AAP Volunteer Help at Hospitals"
1388369018155798536,"@DearthOfSid Center gets 50% and other 50% of produce is allowed to be sold by vaccine manufacturers directly to private hospitals. If you think govt is not supplying vaccines on time, don’t you think the private sector is better and much more efficient? And please stop hating the rich."
1388368739318468609,@ndtv Did he ever visit a Hospital to see the suffering of citizens??
1388368735132520454,"Update:  The family was promised Pvt admission at a hospital in Nagarabhavi. But, turned away as discharges didn't happen in time. O2 levels falling down. Now, they or on their way to Shankara Hospital on Kanakapura road, #BBMP quota I am told. Hope he gets bed 🤞 #CovidIndia"
1388368703062908929,"Update:  The family was promised Pvt admission at a hospital in Nagarabhavi. But, turned away as discharges didn't happen in time. O2 levels falling down. Now, they or on their way to Shankara Hospital on Kanakapura road, #BBMP quota I am told. Hope he gets bed 🤞 #CovidIndia"
1388368546011521028,"@ModifiedSaurav @RahulGandhi @narendramodi Kabhi hospital chale jaate, but kafi darpok hai"
1388368533680128000,"Exact scenario in Bangalore and i was a witness.   Woman Dies In Car Outside Noida Hospital, Gasping, Unable To Find Bed - NDTV  https://t.co/8SNuMSLCCo"
1388368515480965120,"@KChiruTweets Need the B+ve  plasma for my Brother who is in Hospital.  Pl contact M V Niranjan  https://t.co/cShebXD7ja . THERESA's Hospital Erragadda,  Hyderabad 5000018 M. RAVI CHANDRA age 49 years"
1388368465166172164,@dhanyarajendran @thenewsminute @geetikamantri Tried my luck today morning and got 11am - 1pm slot at Apollo Hospital  Bannerghatta Rd. Awaiting my turn
1388368260492447746,@Eepsita @vivekanandahr Bowring hospital too. But booked out for now
1388368016170098690,"@Mlajyothiganesh @mla_sudhakar  We have given RT-PCR samples a week before but still not received results,happening for all samples submitted to district hospital tumkur, please help"
1388367893767671811,Very good news indeed. Can we please have timelines? Are we going to get it ready within a week? Details of Identified locations please. Don’t want it to be another hollow announcement. FYI: DRDO has set up such hospitals in few cities within a week.
1388367564380672003,@Actor_Siddharth Only in Private hospitals  https://t.co/GhWoEQo1nS
1388367476170190850,@b__cube It has started in a lot of places in private hospitals from today.
1388366828024389634,@ambandla No hospitals available yet!! I'm sure we'll see a lot of change in paid centres a week from now  https://t.co/ZXvpYWcPhb
1388366761544740864,"@HospitalsApollo Where APOLLO HOSPITAL 1, BOMMANAHALLI, BBMP, KARNATAKA, .location?? It's totally confusing"
1388366650823483392,@nitin_vidua The first image is of hospitals and not Oxygen suppliers. Also these contacts are not updated and verified. Some of the volunteers in Jhansi are regularly calling all hospitals and updating the status here:    https://t.co/gyAHW06pTa
1388366394295689216,"3. Use money collected for pm cares, ram mandir n central vista funds to vaccinate, build hospitals n to hire additional medical staff required for the surge the next 5 months."
1388366315992219651,@rayranjan91 @Blood4Saran @ManMundra @ChapraZila @ChhapraToday @Sahebrazacpr Haa . Sadar hospital me. Kal hi karaya ek relative ne
1388366239056076801,"Instead of adding slots/appointments, CoWin isn't even showing private hospitals anymore in Bengaluru. Tried to check availability in Fortis/Apollo but selecting the ""Paid"" option says ""No vaccination centers available"". Only Govt. ones are being shown. Such a joke."
1388366169623564291,@oxygenblr Patient name : Sreedevi Age :39 Recent SPO2 level:90 Hospital : home isolation  Doctor Name :Dr Venkatesh SRF id :2952511035149 BU No:632993 Attendant name: Venkatesh Area: Malleshwaram   OXYGEN CYLINDER REQUIRED
1388365898864463877,Throw out Rashmika mandanna out of my country India 🇮🇳 she and her family don't desire to live in my country send her to Africa forest till now she has not donate a single penny to my country India 🇮🇳 or visit any hospital to check the patients
1388365839846363141,"@lifesasuxx critical patient needs plasma of any group and they will exchange. Donor should be recovered from Covid positive after 2-3 weeks details are as given below. Patient name: Mahesh Todur Trustwell hospital,  J C road, Bangalore Vishala (wife) +916363066700 Mahesh Todur-+917892732113"
1388365763510034434,@BBMPCOMM @BlrCityPolice @blrcitytraffic Is it allowed during lock down to visit a hospital for vaccination?   Now the hospital is not giving any written evidence that I am visiting.
1388365706870202368,@Tejasvi_Surya Dear sir my patient Rajeev Tripathi Bu No 611024 covid+ in ICU of KK hospital Yelahanka private hospitalisation. Trying since 19Apr through BBMP control room Yelahanka &amp; 108 but didn’t get ICU bed.KK hospital is now BBMP covid hospital and request referral of BBMP please
1388365656299614213,Bengaluru: Small hospitals hit by 50% staff crunch  https://t.co/mL30JD8Dgj
1388365320440614916,@TNSubbaRao1 Very Very unfortunate. Many in 40s are battling for life in ICUs of hospitals. It's not easy either to get an HDU bed or ICU bed whatever is your position in Society. Even the treating Doctors are turning +Ve. Each Person has to save his or her life.  #WearMaskandSaveLives
1388365118858170371,"@BSYBJP When i got blocked a HDU bed for Akash medical College hospital Devanahalli. Bbmp can unblock by default. For Remidesvrein injection, called multiple times and all we got answer was no stock. Finally we had to buy in balck market for 70k. Such, pathetic governance."
1388364932639383552,@TOIBengaluru Karnataka CM gets 5 star treatment in Hospital and he also get recover in 6 days after getting Corona. For Politicians Corona is different and for common and normal people it’s different. Now God only can save us from this deadly virus 🦠.
1388364913559494657,"ತಡರಾತ್ರಿ ಹೊತ್ತಿ ಉರಿದ ಕೋವಿಡ್​ ಆಸ್ಪತ್ರೆ, 16 ಮಂದಿ ಸಜೀವ ದಹನ #fire #covid #hospital  https://t.co/9vAD5KoXFC"
1388364853547462656,"@GopalKeshri @AnupamkPandey @iShashiShekhar @shalabhmani @CharuPragya @DeepakJainDJ1 @KapilMishra_IND Brijesh Ji is also admitted in Galaxy Hospital. Thank you everyone who has been trying for his family. By God's grace, they both are feeling better than before now."
1388364761021120518,"PM sir , India need action on ground level , plz visit hospitals to see ppl suffering ..."
1388364706201542658,@ShraddhaSrinath 11. Covid Result :   12. Prefer Govt/Pvt/Any Hospital ? :  13. Attender Mobile No :  14. Relation to the Patient :  15. SRF ID :  16. BU Number :  17. Type of bed: 18. PIN CODE : 19. Bed Affordability: premium/deluxe/ norma
1388364669342023686,@ShraddhaSrinath Can you please share details in this format? 1. Patient Name : 2. Age :  3. Area / Location :  4. Symptoms : 5. Since how many days : 6. SPO2 Level :  7. Is patient on Oxygen Cylinder ? :  8. Searching Hospital Bed Since ? :  9. List of Hospitals Visited : 10. Covid Test Done ?
1388363986677104642,@bipbhat @gandabherunda He was doing good in 1st wave. 2nd wave he was infected &amp; in hospital. Screwed up vaccination big time
1388363978066300936,"@peegeekay @dhanyarajendran @geetikamantri Have heard of slots in ESI Hospital, UPHC Shanti Nagar, Appolo, Artyem Hospital - all friends.   Lot of people finding slots through the website - search by District BBMP and not Pincodes pls."
1388363909057323008,@drharshvardhan @mla_sudhakar @mygovindia @CMofKarnataka  Please official prepare prescription OR tablets kit (NO corruption) for #corona positive treatment at home. This may avoid public rushing to hospital. @ndtv @ABPNews @publictvnews @CNNnews18 @tv9kannada  #StayStrongIndia
1388363766627065863,"@drharshvardhan @PMOIndia @MoHFW_INDIA @NITIAayog @PTI_News @narendramodi @BBCNews @ani_digital @WHO @WHOSEARO @AyushmanNHA Sir we have  registered for the vaccination.I see da scheduling pg is open too ,but Iguess hospitals are giving preference to ppl above 45yrs ,which is fine.BUT for rest of us can auniform info go across state wise or watever suites da situation. so dat we all hve da correct info"
1388363570858000386,ಗುಜರಾತ್‌ನ ಕೊರೋನಾ ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ಬೆಂಕಿ ದುರಂತ: 18 ರೋಗಿಗಳು ಸಜೀವ ದಹನ  #Gujarat #Hospital #IndiaFightsCorona #Fire  https://t.co/E1Hfcl5NJ3
1388363443883835392,@VSounder19 @WeAreBangalore Thank you 🙏 in case you get any info about Sanjay Gandhi Hospital info about the CT scan do let me know please
1388363260219445252,@UnamPillai 9824344554 Vijay Shalby Hospital Plz Check
1388363201138466823,"@flightofsand I have no idea when we will be able to get the vaccine. Here, the vaccines are limited in numbers and I don't think the government is going to get them any soon. These vaccine manufacturers are going to sell them to the Pvt hospitals first as they get more money from them."
1388363118569431041,"Oxygen stock at Dayanand Sagar Hospital, Harohalli (Near Bangalore) will last for another 2 hours &amp; there are 40 patients now on oxygen support Pls provide verified leads to procure oxygen cylinders. We will pick it up. Ph:9008006381 #CovidIndia #COVIDEmergency2021 #CovidSOSIndia"
1388363065888960512,"@ashwinmahesh Nationalising private assets is never a good idea in the long term, rather the government should commandeer assets on a wet lease model for the short to medium term if capacity is available in the private sector (eg. hospitals)"
1388362956300189703,PM Modi should visit hospitals across India 🇮🇳
1388362708609757186,ಗುಜರಾತ್​ನ ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ಬೆಂಕಿ.. 18 ಕೊರೊನಾ ರೋಗಿಗಳ ದುರ್ಮರಣ   https://t.co/c3J4waxNoP  #newsfirstlive #covid19 #Gujarat #Hospital
1388361961046302720,@Actor_Siddharth Available only in Pvt hospitals ahm bro 😂😂
1388361577347227652,"#PlasmaRequirement   Name: Navneet Age: 40 Blood Group: B+ Bed/Room number: 221 BED 1 Hospital Name &amp; Address: Holy Family Hospital, Okhla, New Delhi Contact: Shraddha - 9873701374, Gaurav - 9873284610  #Plasma #covidsos #Delhi #PlasmaDonation  @SonuSood @shraddhadas43"
1388361356819111943,"People visit hospitals to save their lives, but results are the other way round. Hope we win this war 🙏"
1388361257875476481,"@adithyaJS @deepakabbot Before you even consider sorting out the supply chain, things to consider, 1: how much vaccine did the govt. order. 2: The govt. took forever to let private hospitals vaccinate people."
1388361001549148162,@srinivasiyc @IYCKarnataka   Please Help 🆘  ICU Bed needed in Bangalore  Name - Kamakshi S Age - 66 BUID - BU762081 SPO2 - 58 Contact - 9620334999 (Manjunath) At St John's Hospital rite now. Being asked to move as there no ICU Beds available.  Please Help.
1388360912973701120,we have to convert indira canteens to primary health centre and vaccination centres previously also people are not going very low quality food we have to open #namohospitals so many medicine price also very costly medical college hospital nursing pharmacy training staffs
1388360747537866754,"Why aren't you priotirizing TAX Payers first for Vaccines. @narendramodi @nsitharaman OUT of STOCK, Arogya app overbooked. Worse situation for us in Jharkhand. Government hospitals are scarce due to continuous scams. Thank you all Politicians, for looting common-man"
1388360734510182402,I’m looking For Sanjay Gandhi Hospital Jayanagar phone number for a COVID positive family next door.... the numbers mentioned in Google isn’t getting connected it’s very urgent. Please help @WeAreBangalore #COVIDEmergency
1388360647499337729,@Abhinav46113668 @RubikaLiyaquat @thimanshut @PrabhuNs_ @myogiadityanath @OfficeOfDMAgra @narendramodi Oxygen Bed In Agra Pragya hospital contact no 9012218371
1388360320670781440,"@KunalRo54377404 @timesofindia Too much of production leads to maximum Vaccination. Then the disease will disappear soon. But some lobbies don't want this to end early. Ambulance driver charging 10k-15k , medicine sold in black market making money. Hospital charging 75k. No one wants this to end early."
1388360272440483840,"In an informative session jointly conducted by GE Healthcare and NASSCOM CoE, Dr. Jayashankar Das Das, Director (Research &amp; Innovation) Institute of Medical Sciences (IMS) &amp; SUM Hospital, SOA Deemed University, underlined the role of #big #data and #AI in the healthcare industry.  https://t.co/kf9KskQK3S"
1388360254602170369,"I express my condolences to the patients, doctors and hospital staff who lost their lives in the fire accident at Bharuch Hospital. The state government will provide assistance of Rs 4 lakh to the families of each of the victims of the accident: Gujarat CM Vijay Rupani"
1388360164131020804,@BSYBJP Alongside these vaccination on war footing is needed. Some alternative vaccination center could be arranged so that hospitals are not overburdened.
1388359992621686786,@YaminiParashar3 Why mention one. If you have any acquaintance in hospital you can get the jab.
1388359649284354050,"Complete Shut Down. Take Charge of Oxygen, Medicine, Testing, Hospitals. Appoint Volunteers, Like in War Situations. Put things in Order.  India &amp; Indians will not get extinct with a 3-4 Weeks lockdown.  Let’s save lives.  @narendramodi @PMOIndia @drharshvardhan @nsitharaman"
1388359620230402053,Last there was a big intermediate hospital created under BBMP and was closed without notice in less than a month. The decisions keep changing here. No control over spread.
1388359236577423361,"Gujarat hospital fire: All the survivors, rescued by locals and firefighters, have now been shifted to nearby hospitals. Cause of the fire yet to be determined.  https://t.co/v6rJQ8Muwi"
1388359170492043265,Thanks everyone! We got a bed in Rama hospital. Most of the info shared here was legit. Thank you guys! 🙏🏻
1388359050530754562,Fire at Bharuch Welfare Hospital. Gujarat broke out at 1 AM on Saturday. 16 Covid-19 patients lost their lives in the fire incident.  https://t.co/09sP8R7var
1388358973179383811,Gujarat: 18 coronavirus patients die in Bharuch hospital fire  https://t.co/dJ0w3J0E1M  #GujaratCoronaUpdate #CovidIndia  https://t.co/BYtoIxnUyw
1388358695579389953,"@minal_hasan It's ground reality.  Hospitals running out of oxygen in delhi etc at 11pm every night without knowing when they'll get their next supply.  It's going to get worse in the next two weeks. May 10th or 15th will be peak, if they lockdown everywhere now."
1388357948682825734,"@KnottyCommander Sir Sanitisation is the reason behind hospital fires now.  There's these Spray sanitisers, which is catching fire if some electric wire is loose or any plug is loose.. Sparking ki wajah se.. they need to be more careful and electric points ko cover kar dena chahiye"
1388357893334786051,@thenidasheriff @darthdevi The price told by govt is 1200 + administration cost. So it is 1400 per dose. The price is same across all private hospitals. If govt does any price revision we will be more than happy to reduce the price. As till 30th we gave the same vaccine for 250
1388357849063903236,@Arun_Meena_303 @pr0f3ss0r247 @farhanchauhan08 @RahulGandhi Vaccine of polio was found in 1965. India started polio vaccination programme in 1994. Almost 30 years later. No one questioned Indira n Rajiv for their failure. Covid vaccines are still free in government hospital.
1388357784027090947, https://t.co/jteXUKmQBD  Covid homecare package in Bangalore- @ManipalHealth hospital   #COVID19 #Bangalore
1388357675646214145,@BSYBJP Good sir but have to strictly inform for all hospital give good treatment. If coviod posient its deth in hospital don't give bill amount in government. Anuse this rouls sir please
1388357649402454017,@BSYBJP Please give 100 bed hospital in ankel it's not under BBMP ankel not active cornoa cases increasing like crazy.....
1388357441969037315,Show me one Pic where he visited any Covid hospital in last 1yr.    https://t.co/b0eRgFW1Wl
1388357410692030467," https://t.co/zQ7xuf3CpY 3)Government Hospital, Mico Layout, BTM Layout, stage 2, Bangalore Both Covaxin and COVISHIELD available  Address/Location:   https://t.co/UyHSd33gWl 5) Bosch Building 604 COVISHIELD available Address/Location:  https://t.co/SDYRVLIMn8"
1388357408653594624,Date: 01/5/21  Vaccine availability status in centres in and around Koramangala  based on calls made between 9-10 am 1) St. John’s Hospital: No availability till 2nd May 2) PHC Audogodi: *Its available* between 10am-3.30pm  Only COVISHIELD  Address/Location
1388357084324929537,Sir he is very poor person and can’t afford prolonged ICU hospitalisation of KK hospital Yelahanka hence pleading for mercy to cover under BBMP covid protocol. We are trying through BBMP Yelahanka control room &amp; 108 but didn’t get ICU he’s since 19 Apr 21. Please help sir🙏🏿🙏🏿
1388357078268276736,"And what was that when in western world people were sent back from hospitals, people were dyingn on roads,  getting creamated in mass graves. Stop villifying the effort of Indian govt to tackle the pandemic..."
